sample_idx,psnr_cnn,psnr_gan,ssim_cnn,ssim_gan,abs_delta_psnr,abs_delta_ssim,mt_cnn,mt_gan,pd_cnn,pd_gan,delta_mt_cnn_minus_gan,delta_pd_cnn_minus_gan,winner_mt,winner_pd,cnn_lr_mae,gan_lr_mae,cnn_lr_mse,gan_lr_mse,cnn_lr_psnr,gan_lr_psnr,winner_lr_mae,winner_lr_mse,winner_lr_psnr,winner_lr_group,cnn_err_abs_max,gan_err_abs_max,winner_extreme_abs_max,cnn_exceed_err_q90,gan_exceed_err_q90,winner_exceed_q90,cnn_exceed_err_q95,gan_exceed_err_q95,winner_exceed_q95,cnn_tail_mae,gan_tail_mae,winner_tail_mae,winner_extreme_group,cnn_wpd_rmse,gan_wpd_rmse,winner_wpd_rmse,cnn_wpd_mae,gan_wpd_mae,winner_wpd_mae,cnn_psd_log_l2,gan_psd_log_l2,winner_psd_log_l2,cnn_grad_mae,gan_grad_mae,winner_grad_mae,winner_physics_group,agree_mt_winner_lr_mae,agree_mt_winner_lr_mse,agree_mt_winner_lr_psnr,agree_mt_winner_lr_group,agree_mt_winner_extreme_abs_max,agree_mt_winner_extreme_group,agree_mt_winner_tail_mae,agree_mt_winner_physics_group,topology_gap_abs,agreement_score,metric,threshold
40,14.566417117058137,14.515134984865252,0.4618004428342165,0.4001462178697306,0.05128213219288469,0.061654224964485915,10.7018461227417,9.61486530303955,29.64021495935845,29.249830762844876,1.0869808197021484,0.3903841965135726,gan,gan,0.3107364114719562,0.4490146090614674,0.2299290592412046,0.39069169241910445,31.322124361370115,29.019721219532673,cnn,cnn,cnn,cnn,7.153366304268175,1.442854857343523,gan,0.097052,0.09664400000000001,gan,0.05,0.049596,gan,11.688717581668138,11.529727055896391,gan,gan,2250.71334930848,2244.8327947199937,gan,1563.4950736708686,1560.9979976543063,gan,1.7577651751046979,0.9291143992644391,gan,0.3133884779084073,0.3391276088761903,cnn,gan,0,0,0,0,1,1,1,1,1.0869808197021484,0.6666666666666666,psnr,0.1
44,14.369814859424764,14.274603406455054,0.37991534581011044,0.27114794730619984,0.09521145296971056,0.1087673985039106,7.275845050811768,8.359650611877441,19.499466823573528,20.24994644943235,-1.0838055610656738,-0.7504796258588229,cnn,cnn,0.2942150609065285,0.44159417870520373,0.2033756176615613,0.37523738094050907,34.174711147756824,31.514639036574767,cnn,cnn,cnn,cnn,0.7868511494931383,6.141907249991917,cnn,0.06456400000000001,0.062284000000000006,gan,0.023172,0.02176,gan,11.592581286744222,11.403875882558076,gan,gan,1849.694964441677,1880.9428510764012,cnn,1175.8202169220697,1194.3182497727223,cnn,0.6455613357066626,0.46492857393610887,gan,0.24200579345707304,0.27933314877722465,cnn,cnn,1,1,1,1,1,0,0,1,1.0838055610656738,0.6666666666666666,psnr,0.1
149,13.992932493067382,13.843772196760966,0.26897996051047607,0.20967812479572667,0.14916029630641603,0.059301835714749396,7.873934268951416,6.971123218536377,32.64329194740052,29.25411420622577,0.9028110504150391,3.389177741174752,gan,gan,0.47153015733604936,0.6198059156710509,0.4341428675730409,0.6969843655184903,32.335158278105524,30.279254620272653,cnn,cnn,cnn,cnn,5.4382181668593965,13.542211259828147,cnn,0.042807999999999985,0.058711999999999986,cnn,0.043983999999999995,0.05920399999999999,cnn,4.700923068811047,4.889005950083469,cnn,cnn,1793.1676663161936,2006.8192203467931,cnn,1073.9278502236416,1153.6327476500383,cnn,0.9021873678992802,0.8088022586597934,gan,0.43947697467393476,0.46342937922781446,cnn,cnn,0,0,0,0,0,0,0,0,,,,
39,14.816664831432139,14.767767388946705,0.41277400075387366,0.3677751556990169,0.04889744248543337,0.04499884505485674,7.849330902099609,8.733672142028809,33.179727789530716,34.56305424195426,-0.8843412399291992,-1.383326452423546,cnn,cnn,0.34292928090460667,0.47336559997962996,0.2826452981125904,0.4368209186673965,31.125317021779598,29.234700395431503,cnn,cnn,cnn,cnn,5.398434719958775,2.499240751213879,gan,0.09714,0.09670000000000001,gan,0.048728,0.048384,gan,10.33852636127132,10.188398743509678,gan,gan,2338.5444306837517,2331.9174503506024,gan,1669.7001602561252,1664.7505840405772,gan,1.3358182490862407,0.8212624508630879,gan,0.3684013845447292,0.3756733303115424,cnn,gan,1,1,1,1,0,0,0,0,0.8843412399291992,0.3333333333333333,psnr,0.1
151,14.262565690527737,14.123024616222292,0.27901736242477826,0.22258803814788772,0.13954107430544482,0.05642932427689054,6.56955623626709,7.3913445472717285,29.776702604996938,26.851760063483958,-0.8217883110046387,2.92494254151298,cnn,gan,0.46335418092017855,0.5965268496368337,0.41573565960932474,0.6351365782824356,30.922202700765908,29.081704226646803,cnn,cnn,cnn,cnn,1.9874788984946612,9.070670457427411,cnn,0.009504000000000012,0.0006519999999999998,gan,0.005311999999999997,0.015955999999999998,cnn,3.6926808422990502,3.695490266259497,cnn,cnn,1120.401771612128,1242.1612243305822,cnn,774.4190498958982,819.1901325920558,cnn,0.6116280128446024,0.40377302755586897,gan,0.39058953587528267,0.4190632918402937,cnn,cnn,1,1,1,1,1,1,1,1,,,,
161,18.815777174377235,18.777083997408916,0.45882926937714036,0.4197630851388346,0.03869317696831942,0.03906618423830577,9.79428482055664,9.049348831176758,27.0836083489381,26.24749650150785,0.7449359893798828,0.8361118474302494,gan,gan,0.31682161946894954,0.43999975504903177,0.2158093186015934,0.3557628047230811,30.445861442958563,28.27495797496511,cnn,cnn,cnn,cnn,5.6058810257441625,5.672392207970443,cnn,0.239916,0.243252,cnn,0.216428,0.21976800000000002,cnn,6.88082845281743,6.574963616795393,gan,cnn,1001.7693609508219,990.6548436314052,gan,595.9983105131317,593.7712238906017,gan,1.11608320104939,0.504832297067348,gan,0.18107857507766079,0.2309292887124226,cnn,gan,0,0,0,0,0,0,1,1,0.7449359893798828,0.3333333333333333,psnr,0.1
150,13.91965553689116,13.76895888927831,0.308785876600174,0.24888268470465033,0.1506966476128504,0.05990319189552365,5.6295599937438965,6.215047836303711,30.70249950977709,27.40760963077116,-0.5854878425598145,3.2948898790059324,cnn,gan,0.46667533299180175,0.6102562801900855,0.4171005759402184,0.6576116519609227,32.078975007438544,30.10168790579556,cnn,cnn,cnn,cnn,3.8667371742725116,11.240107841880281,cnn,0.005936000000000011,0.008087999999999998,cnn,0.009936,0.021475999999999995,cnn,4.168240427835966,4.2158580970120445,cnn,cnn,1281.716099534571,1421.2665366369365,cnn,871.0222982239895,922.6614132328731,cnn,0.7041452731085948,0.5713774531300054,gan,0.4153575948724926,0.43750791307942705,cnn,cnn,1,1,1,1,1,1,1,1,,,,
155,15.33743177569906,15.180479824563324,0.4040104565616842,0.32244333925326235,0.1569519511357349,0.08156711730842187,11.29028034210205,11.81227970123291,25.591091598786083,24.899895958950275,-0.5219993591308594,0.6911956398358079,cnn,gan,0.4703805215547469,0.5543615938936787,0.4420830874593173,0.5631041431977628,31.540774346969247,30.489926125474444,cnn,cnn,cnn,cnn,8.790467445429758,13.345897547717843,cnn,0.12956399999999998,0.13594399999999998,cnn,0.101148,0.10491199999999999,cnn,6.754492466849835,6.63496129713307,gan,cnn,1782.444657467214,1851.0636980191932,cnn,1042.961848858675,1060.9654112497803,cnn,1.119918625874216,0.4350516334206392,gan,0.29911443362966045,0.35006359812495885,cnn,cnn,1,1,1,1,1,1,0,1,,,,
37,15.078225014811732,15.01253952943804,0.29464889899372854,0.25250070648804274,0.06568548537369168,0.0421481925056858,9.65693187713623,10.1189546585083,45.16197612276775,47.808597283825826,-0.4620227813720703,-2.6466211610580785,cnn,cnn,0.40254844459735334,0.5314602348772098,0.3852030470156493,0.5479720561374614,30.508666317368775,28.977979333593375,cnn,cnn,cnn,cnn,6.416979271137528,3.047635231361056,gan,0.09693600000000001,0.096404,gan,0.047964,0.047556,gan,10.658915350130224,10.249173235621729,gan,gan,2409.8291047122407,2394.6735915145505,gan,1834.1524400773424,1820.0995063465502,gan,1.1612666635161664,0.614068217673967,gan,0.51560571086231,0.49724333907212614,gan,gan,1,1,1,1,0,0,0,0,0.4620227813720703,0.3333333333333333,psnr,0.1
42,14.231571437381682,14.158980408762705,0.4410657803260012,0.3509764939953568,0.0725910286189766,0.09008928633064439,7.769034385681152,7.322332382202148,24.440980716557213,21.28250403276522,0.4467020034790039,3.158476683791992,gan,gan,0.28818201047642555,0.4337298974912553,0.18801819107177326,0.36619907740246865,32.61670011207027,29.721526354040492,cnn,cnn,cnn,cnn,5.047475850770255,3.209292744974661,gan,0.08508800000000001,0.085344,cnn,0.045012,0.045520000000000005,cnn,12.464358375372552,12.255752235491311,gan,tie,2016.7491325906326,2014.2529395145045,gan,1343.9760827914197,1347.13860743977,cnn,1.1039716594089994,0.7868195285815481,gan,0.251091518198118,0.2810090340716541,cnn,na,0,0,0,0,1,na,1,na,0.4467020034790039,0.0,psnr,0.1
38,15.13880710557141,15.083557971845075,0.3656440176067613,0.34282840076700644,0.055249133726334776,0.02281561683975486,8.446245193481445,8.098371505737305,39.64403780910529,40.35832142875293,0.3478736877441406,-0.7142836196476381,gan,cnn,0.3688843660682105,0.4817860333355062,0.32723583529086364,0.44364877523474827,31.851503135076996,30.52971883379151,cnn,cnn,cnn,cnn,4.958904438020497,0.9693856349991243,gan,0.09686800000000001,0.09656400000000001,gan,0.047612,0.047172000000000006,gan,9.909836991957643,9.66066697940231,gan,gan,2416.0326071474074,2405.2111333737407,gan,1782.6836982812893,1776.0207613437406,gan,1.19038101024568,0.7766078491700972,gan,0.4578330542586747,0.44315164721716305,gan,gan,0,0,0,0,1,1,1,1,0.3478736877441406,0.6666666666666666,psnr,0.1
159,18.291036615536868,18.156467356825054,0.4138721125857321,0.3578292189247232,0.1345692587118137,0.0560428936610089,8.4534273147583,8.123339653015137,30.417815633556412,28.267058290785766,0.33008766174316406,2.150757342770646,gan,gan,0.34267786756346297,0.4724326847333709,0.244384402497219,0.399968015274361,30.67646043360762,28.536942645951044,cnn,cnn,cnn,cnn,4.136936184967684,4.0237733879833755,gan,0.21492399999999998,0.22506,cnn,0.209084,0.21867999999999999,cnn,8.27437827673851,7.95242269270804,gan,tie,1170.002995902577,1160.0935722941022,gan,726.0647255151862,729.0996770865296,cnn,1.40976467886752,0.3785411961017424,gan,0.21669401435220662,0.2665233354981102,cnn,na,0,0,0,0,1,na,1,na,,,,
41,13.999071799308172,13.928263853749893,0.4653005209577589,0.3921201902986127,0.07080794555827907,0.0731803306591462,8.27641487121582,8.006635665893555,26.25504179936483,24.898516725648328,0.2697792053222656,1.3565250737165009,gan,gan,0.2992902995543817,0.43644814987524516,0.2031554509558046,0.3665123639637544,31.827024038133388,29.264422536272235,cnn,cnn,cnn,cnn,5.184101296995728,1.051362560159312,gan,0.094124,0.095072,cnn,0.04956,0.048696,gan,12.617931186429132,12.44941612334787,gan,gan,2138.92736896877,2135.1971270104727,gan,1451.2485470844229,1454.281998680703,cnn,1.714212477732149,1.0037779279473986,gan,0.2790430957840116,0.30318180078507473,cnn,na,0,0,0,0,1,1,1,na,0.2697792053222656,0.5,psnr,0.1
160,19.139918901643085,19.031780607824587,0.44267259245997853,0.39551583089471415,0.10813829381849871,0.04715676156526438,8.535894393920898,8.307012557983398,28.548307407906815,27.96860078092126,0.2288818359375,0.5797066269855549,gan,gan,0.3198568743101542,0.4592125285415565,0.21730931362242623,0.38406411906110977,31.046944310162054,28.573690357052897,cnn,cnn,cnn,cnn,6.099572728891092,3.458342140154027,gan,0.23001599999999997,0.236824,cnn,0.22089999999999999,0.22294000000000003,cnn,7.896072582481627,7.544899312636264,gan,tie,1103.8738703652268,1097.89706035035,gan,670.2940732134023,671.5816523849874,cnn,1.361323055292455,0.43043139891332405,gan,0.19279049518545532,0.24192213403699273,cnn,na,0,0,0,0,1,na,1,na,,,,
