title,authors,year,url
Statistical Topology of the Configuration Spaces of Hard Disks and Spheres,OB Ericok,2022,https://search.proquest.com/openview/5198dc99b482a045880f147a6f22619a/1?pq-origsite=gscholar&cbl=18750&diss=y
A sheaf-theoretic construction of shape space,"S Arya, J Curry , S Mukherjee",2025,https://link.springer.com/article/10.1007/s10208-024-09650-1
[CITATION] [C] Evaluation of cluster algorithms for radar-based object recognition in autonomous and assisted driving,"DC Ramos, LR Ferreira, MMD Santos , ELS Teixeira … - Sensors, 2024",2024,
Conley-Morse persistence barcode: a homological signature of a combinatorial bifurcation,"TK Dey , M Lipiński , M Soriano-Trigueros",2025,https://arxiv.org/abs/2504.17105
Topology-guided Learning: Accelerating Persistence for Applications,M Piekenbrock,2025,https://search.proquest.com/openview/6339d03a9392329658520f268804c257/1?pq-origsite=gscholar&cbl=18750&diss=y
The hippocampus as a small-world cognitive map,"JZ Kim , JP Sethna , I Cohen , W Sun",2026,https://www.biorxiv.org/content/10.64898/2026.02.07.704615.abstract
Hardware/Software Co-Design for Data Intensive Applications,AK Prasad,2024,https://search.proquest.com/openview/6d1cf745f6efee0505eb4a38ac6ffd04/1?pq-origsite=gscholar&cbl=18750&diss=y
Stable Topological Structures in Data,J Urbancic,2024,https://qmro.qmul.ac.uk/xmlui/handle/123456789/96149
Frequency domain data encoding in apache iotdb,"H Wang , S Song",2022,https://www.vldb.org/pvldb/vol16/p282-song.pdf
SurrealDB in Depth: The Complete Guide for Developers and Engineers,W Smith,2025,https://books.google.com/books?hl=en&lr=&id=bSdxEQAAQBAJ&oi=fnd&pg=PT12&dq=%22merge+tree%22+distance+scalar+field&ots=vVJFBi7KQf&sig=jYvCFB_nybcNpOT867QGjnjMLUA
Decoding Spikes From Multiunit Data,"D Farina , T Yu - IEEE Reviews in Biomedical Engineering, 2026",2026,https://ieeexplore.ieee.org/abstract/document/11361153/
Applied Randomized Algorithms for Efficient Genomic Analysis,DN Baker,2022,https://jscholarship.library.jhu.edu/bitstream/1774.2/67074/1/BAKER-DISSERTATION-2022.pdf
Decentralized Navigation of Quadrotor Teams in Uncertain Workspaces,AA Desai,2022,https://kilthub.cmu.edu/ndownloader/files/34708096
Voice Maps as a Tool for Understanding and Dealing with Variability in the Voice,"S Ternström , P Pabon - Applied Sciences, 2022",2022,https://www.mdpi.com/2076-3417/12/22/11353
Acceleration Techniques of Sparse Linear Algebra on Emerging Architectures,S Feng,2022,https://deepblue.lib.umich.edu/items/df4a8f56-51c5-478b-94b5-345c548821f2
Decomposition of zero-dimensional persistence modules via rooted subsets,"ÁJ Alonso , M Kerber",2025,https://link.springer.com/article/10.1007/s00454-024-00700-7
Leveraging formal specification to implement a database backend,S Hatia,2023,https://theses.hal.science/tel-04291337/
A family of relaxed concurrent queues for low-latency operations and item transfers,"G Kappes , SV Anastasiadis",2022,https://dl.acm.org/doi/abs/10.1145/3565514
Move schedules: fast persistence computations in coarse dynamic settings,"M Piekenbrock , JA Perea",2024,https://link.springer.com/article/10.1007/s41468-023-00156-3
Integrating curvature into the cost landscape of variational quantum algorithms,A Mürwald,2025,https://elib.uni-stuttgart.de/server/api/core/bitstreams/0044de56-789a-4207-a1a5-077ff405b0a0/content
Synthesizing specialized sparse tensor accelerators for reconfigurable hardware using high-level functional abstractions,H Javed,2025,https://escholarship.mcgill.ca/concern/theses/fj236837h
[CITATION] [C] Exploration and Cluster-Based Analysis of Simulated Logical Scenarios for Testing Automated Driving Systems,B Schütt,2024,
Near-data processing in database systems on native computational storage under HTAP workloads,"T Vinçon , C Knödler… - … of the VLDB …, 2022",2022,https://publikationen.reutlingen-university.de/frontdoor/index/index/docId/3778
Compositionality and functorial invariants in machine learning,D Shiebler,2023,https://ora.ox.ac.uk/objects/uuid:ec72e338-d95e-4bd6-9412-7ac76b7ddc15
Quantum Complexity vs Classical Complexity: A Survey,"A Vaezi , A Movaghar , M Ghodsi , SMH Kazemi … - arXiv preprint arXiv …, 2023",2023,https://arxiv.org/abs/2312.14075
Sextans: A streaming accelerator for general-purpose sparse-matrix dense-matrix multiplication,"L Song , Y Chi , A Sohrabizadeh , Y Choi , J Lau … - … Symposium on Field …, 2022",2022,https://dl.acm.org/doi/abs/10.1145/3490422.3502357
Introduction to parallel programming,S Kumar,2023,https://books.google.com/books?hl=en&lr=&id=VvF6EAAAQBAJ&oi=fnd&pg=PP1&dq=%22merge+tree%22+distance+scalar+field&ots=WjeikFX7Dw&sig=aoOPknfF22JAURIvW6woJG9ObjA
Topics in geometric and topological data analysis,A Hickok,2023,https://search.proquest.com/openview/8423bfd5f0c08838d74b4433b40dced1/1?pq-origsite=gscholar&cbl=18750&diss=y
Tapa: A scalable task-parallel dataflow programming framework for modern fpgas with co-optimization of hls and physical design,"L Guo , Y Chi , J Lau , L Song , X Tian, M Khatti … - ACM Transactions on …, 2023",2023,https://dl.acm.org/doi/abs/10.1145/3609335
VU Research Portal,"D De Leo, AEL Dieperink, MN Harakeh , I Morrison…",N/A,https://research.vu.nl/ws/portalfiles/portal/170375190/D%20%20De%20Leo%20-%20thesis.pdf
An Industrial Sensor Data Processing and Query System,RJ Karlstetter,2023,https://mediatum.ub.tum.de/1705766
Hardware-Algorithm Co-Design for Energy-Efficient and Low-Latency Domain-Specific Machine Learning Systems,S Sharma,2025,https://search.proquest.com/openview/9e9a093ecfcf35ac32b22505923b2288/1?pq-origsite=gscholar&cbl=18750&diss=y
Extracting Reusable Primitives of Key-Value Operations and Efficient Architecture Support,B Wang,2023,https://search.proquest.com/openview/203a176bc9534e6da2ecb2c30e27ea24/1?pq-origsite=gscholar&cbl=18750&diss=y
Visual Persuasion: What Influences Decisions of Vision-Language Models?,"M Cherep , P Maes , N Singh",2026,https://arxiv.org/abs/2602.15278
OverGen: Improving FPGA usability through domain-specific overlay generation,"S Liu , J Weng , D Kupsh … - 2022 55th IEEE/ACM …, 2022",2022,https://ieeexplore.ieee.org/abstract/document/9923882/
Improving Fault Tolerance of Computing Systems for Autonomous Machines,Y Gan,2023,https://search.proquest.com/openview/bae8ba60993ccee51f3f612d33e416f8/1?pq-origsite=gscholar&cbl=18750&diss=y
Promotion of Active Aging Through a Recommendation System Based on Multimedia Content,DMM Antão,2023,https://search.proquest.com/openview/ac13bdcd9beb2934e9914e28e8ba52e8/1?pq-origsite=gscholar&cbl=2026366&diss=y
Multi-contrast Image-to-image Translation for Axon and Myelin Segmentation,"N Katoch, P Langlais, H Lombaert",2025,https://umontreal.scholaris.ca/server/api/core/bitstreams/69057dea-c84e-4804-a682-118cde6b4409/content
Integrated framework for intelligent healthcare decision support system with sustainability assessment,S Sayma Alam,2022,http://lib.buet.ac.bd:8080/xmlui/handle/123456789/6658
A cloud-based Energy Information System (EIS) for innovative energy management in buildings: the case of Politecnico di Torino,D Taddei,2022,https://webthesis.biblio.polito.it/24684/?template=default
TopoInVis 2022,"A Nigmetov , D Morozov , F Wetzels , C Garth",N/A,https://ieeexplore.ieee.org/abstract/document/9975826/
