title,authors,year,url
Move schedules: fast persistence computations in coarse dynamic settings,"M Piekenbrock , JA Perea",2024,https://link.springer.com/article/10.1007/s41468-023-00156-3
Fast and Scalable Text Search using Non-Volatile Main Memory,"A Chilukuri, S Akram",2022,https://shbakram.github.io/assets/papers/honors-thesis-adi.pdf
Decomposition of zero-dimensional persistence modules via rooted subsets,"ÁJ Alonso , M Kerber",2025,https://link.springer.com/article/10.1007/s00454-024-00700-7
Extracting Reusable Primitives of Key-Value Operations and Efficient Architecture Support,B Wang,2023,https://search.proquest.com/openview/203a176bc9534e6da2ecb2c30e27ea24/1?pq-origsite=gscholar&cbl=18750&diss=y
An Industrial Sensor Data Processing and Query System,RJ Karlstetter,2023,https://mediatum.ub.tum.de/1705766
Topics in geometric and topological data analysis,A Hickok,2023,https://search.proquest.com/openview/8423bfd5f0c08838d74b4433b40dced1/1?pq-origsite=gscholar&cbl=18750&diss=y
VU Research Portal,"D De Leo, AEL Dieperink, MN Harakeh , I Morrison…",N/A,https://research.vu.nl/ws/portalfiles/portal/170375190/D%20%20De%20Leo%20-%20thesis.pdf
Compositionality and functorial invariants in machine learning,D Shiebler,2023,https://ora.ox.ac.uk/objects/uuid:ec72e338-d95e-4bd6-9412-7ac76b7ddc15
Hardware-Algorithm Co-Design for Energy-Efficient and Low-Latency Domain-Specific Machine Learning Systems,S Sharma,2025,https://search.proquest.com/openview/9e9a093ecfcf35ac32b22505923b2288/1?pq-origsite=gscholar&cbl=18750&diss=y
Quantum Complexity vs Classical Complexity: A Survey,"A Vaezi , A Movaghar , M Ghodsi , SMH Kazemi … - arXiv preprint arXiv …, 2023",2023,https://arxiv.org/abs/2312.14075
Introduction to parallel programming,S Kumar,2023,https://books.google.com/books?hl=en&lr=&id=VvF6EAAAQBAJ&oi=fnd&pg=PP1&dq=%22merge+tree%22+reconstruction+scalar+field&ots=WjeikFX4Cu&sig=CKMbL3I8IP5mrMqiVJbYZNLOXZI
Multi-contrast Image-to-image Translation for Axon and Myelin Segmentation,"N Katoch, P Langlais, H Lombaert",2025,https://umontreal.scholaris.ca/server/api/core/bitstreams/69057dea-c84e-4804-a682-118cde6b4409/content
LiquidCache: Efficient Pushdown Caching for Cloud-Native Data Analytics,"X Hao , A Lamb , Y Wu … - Proceedings of the …, 2025",2025,https://andrew.nerdnetworks.org/pdf/liquid-cache-vldb-preprint.pdf
Improving Fault Tolerance of Computing Systems for Autonomous Machines,Y Gan,2023,https://search.proquest.com/openview/bae8ba60993ccee51f3f612d33e416f8/1?pq-origsite=gscholar&cbl=18750&diss=y
A cloud-based Energy Information System (EIS) for innovative energy management in buildings: the case of Politecnico di Torino,D Taddei,2022,https://webthesis.biblio.polito.it/24684/?template=default
