title,authors,year,url,bucket
Generalizable super-resolution turbulence reconstruction from minimal training data,"H Wu, Y Cao, Y Chen, S Laima, WL Chen",2025,https://www.cambridge.org/core/journals/journal-of-fluid-mechanics/article/generalizable-superresolution-turbulence-reconstruction-from-minimal-training-data/581F72262B33D8A39E085112341AD4F6,B
Universal and high-fidelity resolution extending for fluorescence microscopy using a single-training physics-informed sparse neural network,"Z Ye, Y Huang, J Zhang, Y Chen, H Ye, C Ji",2024,https://spj.science.org/doi/abs/10.34133/icomputing.0082,B
A scale-similarity based workflow for self-supervised reconstruction of small-scales in turbulence using deep learning,"P Dash, K Aditya",2024,https://pubs.aip.org/aip/pof/article/36/7/075136/3302975,B
Application and extension of a super resolution physics-informed convolutional neural network to groundwater modelling,M Hirche,2023,https://elib.uni-stuttgart.de/server/api/core/bitstreams/7f38c388-c1af-40df-b358-ef9aaeb6571f/content,B
A Surrogate Deep-Learning Super-Resolution Framework for Accelerating Finite Element Method-Based Fluid Simulations,"S Shin, GH Kim, SH Kim, J Kim",2026,https://search.proquest.com/openview/07941be07df13ed00e18b16b9ec11977/1?pq-origsite=gscholar&cbl=2048798,B
Data-driven subgrid-scale modeling for turbulent hydrogen flames using physics-informed super-resolution,L BRUNACCIONI,2024,https://www.politesi.polimi.it/handle/10589/243106,B
Physics-Informed Untrained Learning for RGB-Guided Superresolution Single-Pixel Hyperspectral Imaging,"H Zhang, B Xu, L Wei, X Ma, W Ren",2026,https://arxiv.org/abs/2604.03572,B
Using physics-informed enhanced super-resolution generative adversarial networks to reconstruct mixture fraction statistics of turbulent jet flows,"M Gauding, M Bode",2021,https://link.springer.com/chapter/10.1007/978-3-030-90539-2_9,B
Applying physics-informed enhanced super-resolution generative adversarial networks to large-eddy simulations of ECN Spray C,M Bode,2022,https://www.sae.org/gsdownload/?prodCd=2022-01-0503,B
Super-resolving sparse observations in partial differential equations: A physics-constrained convolutional neural network approach,"D Kelshaw, L Magri",2023,https://arxiv.org/abs/2306.10990,B
Learning to See Sharper: A Physics-Informed Artificial Intelligence Framework for Super-Resolving Galaxy Spectra,"A Haghjoo, S Hemmati, B Mobasher, N Chartab",2026,https://arxiv.org/abs/2603.18357,B
Physics-informed super-resolution diffusion for 6d phase space diagnostics,A Scheinker,2025,https://arxiv.org/abs/2501.04305,B
Influence of adversarial training on super-resolution turbulence reconstruction,"L Nista, H Pitsch, CDK Schumann, M Bode, T Grenga",2024,https://journals.aps.org/prfluids/abstract/10.1103/PhysRevFluids.9.064601,B
Super-resolving 2D stress tensor field conserving equilibrium constraints using physics-informed U-Net,"K Yonekura, K Maruoka, K Tyou, K Suzuki",2023,https://www.sciencedirect.com/science/article/pii/S0168874X22001251,B
Applying physics-informed enhanced super-resolution generative adversarial networks to finite-rate-chemistry flows and predicting lean premixed gas turbine …,M Bode,2022,https://arxiv.org/abs/2210.16219,B
Deep learning method for the super-resolution reconstruction of small-scale motions in large-eddy simulation,"Q Zhao, G Jin, Z Zhou",2022,https://pubs.aip.org/aip/adv/article/12/12/125304/2820155,B
Improved super-resolution reconstruction of turbulent flows with spectral loss function,"R Cheng, A Shamooni, T Zirwes, A Kronenburg",2025,https://pubs.aip.org/aip/pof/article/37/3/035208/3341064,B
CASCADE: Cross-scale Advective Super-resolution with Climate Assimilation and Downscaling Evolution,A Kovalenko,2026,https://arxiv.org/abs/2603.00109,B
A conditional deep learning model for super-resolution reconstruction of small-scale turbulent structures in particle-Laden flows,"H Tofighian, JA Denev, N Kornev",2024,https://pubs.aip.org/aip/pof/article/36/11/115173/3321010,B
Post processing sparse and instantaneous 2D velocity fields using physics-informed neural networks,"D Di Carlo, D Heitz, T Corpetti",2022,https://hal.science/hal-03843184/,B
Super-resolution flow-field reconstruction in rotating detonation combustors,"X Wang, H Wen, B Wang",2024,https://www.sciencedirect.com/science/article/pii/S1270963823006363,B
Applying physics-informed enhanced super-resolution generative adversarial networks to turbulent non-premixed combustion on non-uniform meshes and …,M Bode,2022,https://arxiv.org/abs/2210.16248,B
AI super-resolution subfilter modeling for multi-physics flows,M Bode,2023,https://dl.acm.org/doi/abs/10.1145/3592979.3593414,B
Multiscale super-resolution reconstruction of fluid flows with deep neural networks,"GC Yang, RY Luo, QH Yao, PJ Wang, JX Zhang",2025,https://pubs.aip.org/aip/adv/article/15/12/125209/3374082,B
Spectrally decomposed denoising diffusion probabilistic models for generative turbulence super-resolution,"M Sardar, A Skillen, MJ Zimoń, S Draycott, A Revell",2024,https://pubs.aip.org/aip/pof/article/36/11/115179/3320996,B
Global Stress Generation and Spatiotemporal Super-Resolution Physics-Informed Operator under Dynamic Loading for Two-Phase Random Materials,"T Xing, X Ren, J Li",2025,https://arxiv.org/abs/2505.01438,B
Super-resolution generative adversarial networks of randomly-seeded fields,"A Güemes, C Sanmiguel Vila, S Discetti",2022,https://www.nature.com/articles/s42256-022-00572-7,B
Super-resolution of turbulent velocity and scalar fields using different scalar distributions,"A Shamooni, OT Stein, A Kronenburg",2025,https://arxiv.org/abs/2503.08834,B
FieldFormer: Physics-Informed Transformers for Spatio-Temporal Field Reconstruction from Sparse Sensors,"A Bhardwaj, A Balashankar, L Subramanian",2025,https://arxiv.org/abs/2510.03589,B
Physical invariance in neural networks for subgrid-scale scalar flux modeling,"H Frezat, G Balarac, J Le Sommer, R Fablet",2021,https://journals.aps.org/prfluids/abstract/10.1103/PhysRevFluids.6.024607,B
Mesh-based Super-resolution of Detonation Flows with Multiscale Graph Transformers,"S Barwey, P Pal",2025,https://arxiv.org/abs/2511.12041,B
Physics-informed neural networks for passive scalar emission and transport,"JI Rawden, C Vanderwel, S Symon",2026,https://link.aps.org/doi/10.1103/wjlv-sy4j,B
Spatial super-resolution of finite-time Lyapunov exponent fields with generative adversarial networks,B Steinfurth,2024,https://pubs.aip.org/aip/pof/article/36/2/025149/3266975,B
Physics informed neural fields for smoke reconstruction with sparse data,"M Chu, L Liu, Q Zheng, A Franz, HP Seidel",2022,https://dl.acm.org/doi/abs/10.1145/3528223.3530169,B
Turbulence in focus: Benchmarking scaling behavior of 3D volumetric super-resolution with BLASTNet 2.0 data,"WT Chung, B Akoush, P Sharma",2023,https://proceedings.neurips.cc/paper_files/paper/2023/hash/f458af2455b1e12608c2a16c308d663d-Abstract-Datasets_and_Benchmarks.html,B
NUNet: Deep learning for non-uniform super-resolution of turbulent flows,"O Obiols-Sales, A Vishnu, N Malaya",2022,https://arxiv.org/abs/2203.14154,B
Scalar field prediction on meshes using interpolated multiresolution convolutional neural networks,"K Ferguson, A Gillman, J Hardin",2024,https://asmedigitalcollection.asme.org/appliedmechanics/article-abstract/91/10/101002/1201208,B
Dynamic mixed turbulence modeling using a super-resolution generative adversarial approach,"L Nista, CDK Schumann, T Grenga, JF MacArt",2025,https://arxiv.org/abs/2511.21879,B
AI super-resolution: Application to turbulence and combustion,M Bode,2023,https://link.springer.com/chapter/10.1007/978-3-031-16248-0_10,B
Multi-resolution partial differential equations preserved learning framework for spatiotemporal dynamics,"XY Liu, M Zhu, L Lu, H Sun, JX Wang",2024,https://www.nature.com/articles/s42005-024-01521-z,B
Distributed physics-informed neural networks via domain decomposition for fast flow reconstruction,"Y Qian, J Liu, Z Xia, S Chen, C Xu, S Cai",2026,https://arxiv.org/abs/2602.15883,B
Physics-informed 4D x-ray image reconstruction from ultra-sparse spatiotemporal data,"Z Yao, Y Zhang, Z Hu, R Klöfkorn",2025,https://iopscience.iop.org/article/10.1088/1361-6501/adf2c9/meta,B
FFEINR: Flow feature-enhanced implicit neural representation for spatio-temporal super-resolution,"C Jiao, C Bi, L Yang",2023,https://arxiv.org/abs/2308.12508,B
Super-resolution of turbulent reacting flows on complex meshes using graph neural networks,"P Dash, K Aditya, CE Frouzakis, M Bode",2026,https://arxiv.org/abs/2603.01080,B
Super-resolution and uncertainty estimation from sparse sensors of dynamical physical systems,"AM Collins, P Rivera-Casillas, S Dutta, OM Cecil",2023,https://www.frontiersin.org/journals/water/articles/10.3389/frwa.2023.1137110/full,B
MRF-PINN: a multi-receptive-field convolutional physics-informed neural network for solving partial differential equations,"S Zhang, C Zhang, X Han, B Wang",2025,https://link.springer.com/article/10.1007/s00466-024-02554-5,B
Fourier neural operators for arbitrary resolution climate data downscaling,"Q Yang, A Hernandez-Garcia, P Harder",2024,http://www.jmlr.org/papers/v25/23-0597.html,B
Physics Encoded Spatial and Temporal Generative Adversarial Network for Tropical Cyclone Image Super-resolution,"R Zhang, J Yuan, L Ye, R Yu, L Zhao",2026,https://arxiv.org/abs/2602.17277,B
Physics-informed machine learning for combustion: A review,"J Wu, X Wang, G Zhang, J Liu, X Li, Y Zhang",2025,https://arxiv.org/abs/2509.03347,B
Flow field reconstruction from sparse and noisy data based on finite volume physics-informed neural networks,"Z Geng, H Liu, R Deng, X Yu, D Jiang, S Cai",2026,https://pubs.aip.org/aip/pof/article/38/3/037120/3383854,B
AI super-resolution-based subfilter modeling for finite-rate-chemistry flows: A jet flow case study,M Bode,2023,https://saemobilus.sae.org/downloads/papers/2023-01-0200/Full%20Text%20PDF,B
PIMRL: Physics-Informed Multi-Scale Recurrent Learning for Spatiotemporal Prediction,"W Han, Q Wang, H Sun",2025,https://openreview.net/forum?id=w3rbBVJ9Jg,B
Flow-Rate-Constrained Physics-Informed Neural Networks for Flow Field Error Correction in Four-Dimensional Flow Magnetic Resonance Imaging,"J Kang, EC Jung, HJ Koo, DH Yang",2025,https://ieeexplore.ieee.org/abstract/document/11076092/,B
Rotationally equivariant super-resolution of velocity fields in two-dimensional flows using convolutional neural networks,"Y Yasuda, R Onishi",2023,https://pubs.aip.org/aip/aml/article/1/2/026107/2882270,B
AI-Powered Physics-Informed Correlation Technologies for Advanced Thermal-Imaging in Near and Far Fields,"S Wane, D Kendig, TV Dinh, AE Cabrera",2025,https://ieeexplore.ieee.org/abstract/document/11104897/,B
A physics-informed transformer neural operator for learning generalized solutions of initial boundary value problems,"SK Boya, D Subramani",2024,https://arxiv.org/abs/2412.09009,B
Acceleration of complex high-performance computing ensemble simulations with super-resolution-based subfilter models,"M Bode, JH Goebbert",2024,https://www.sciencedirect.com/science/article/pii/S0045793023003754,B
Investigation of the generalization capability of a generative adversarial network for large eddy simulation of turbulent premixed reacting flows,"L Nista, CDK Schumann, T Grenga, A Attili",2023,https://www.sciencedirect.com/science/article/pii/S1540748922002851,B
Super-resolution reconstruction of turbulent flows with machine learning,"K Fukami, K Fukagata, K Taira",2019,https://www.cambridge.org/core/journals/journal-of-fluid-mechanics/article/superresolution-reconstruction-of-turbulent-flows-with-machine-learning/0DEBFE07FD949054E7E5046AB5632F22,B
Fast Super-Resolution Analysis of Low-Pressure Duct Air Flow Through Adaptive Domain Decomposition,"W Xu, A Archer, M McCarrell",2025,https://asmedigitalcollection.asme.org/IDETC-CIE/proceedings-abstract/IDETC-CIE2025/89206/1225749,B
New insights into experimental stratified flows obtained through physics-informed neural networks,"L Zhu, X Jiang, A Lefauve, RR Kerswell",2024,https://www.cambridge.org/core/journals/journal-of-fluid-mechanics/article/new-insights-into-experimental-stratified-flows-obtained-through-physicsinformed-neural-networks/C70BDF645A700AE3AA9C91A028FCFB68,B
A New Paradigm for Physics-Informed AI-Driven Reservoir Research: From Multiscale Characterization to Intelligent Seepage Simulation,"J Liang, L He, W Chai, N Jia, R Liu",2026,https://www.mdpi.com/1996-1073/19/1/270,B
Physics-informed convolutional neural networks for corruption removal on dynamical systems,"D Kelshaw, L Magri",2022,https://arxiv.org/abs/2210.16215,B
Machine learning-accelerated computational solid mechanics: Application to linear elasticity,R Arora,2021,https://arxiv.org/abs/2112.08676,B
Self-Supervised Weighted Image Guided Quantitative MRI Super-Resolution,"A Samadifardheris, DHJ Poot, F Wiesinger",2025,https://arxiv.org/abs/2512.17612,B
A review of physics-informed machine learning in fluid mechanics,"P Sharma, WT Chung, B Akoush, M Ihme",2023,https://www.mdpi.com/1996-1073/16/5/2343,B
Physics-informed hyperspectral remote sensing image synthesis with deep conditional generative adversarial networks,"L Liu, W Li, Z Shi, Z Zou",2022,https://ieeexplore.ieee.org/abstract/document/9770778/,B
Deep hierarchical super resolution for scientific data,"SW Wurster, H Guo, HW Shen",2022,https://ieeexplore.ieee.org/abstract/document/9920542/,B
Adaptable physics-based super-resolution for electron backscatter diffraction maps,"DK Jangid, NR Brodnik, MG Goebel, A Khan",2022,https://www.nature.com/articles/s41524-022-00924-2,B
Data-Driven Super-Resolution Reconstruction of Quasi-Geostrophic Turbulence Via Enhanced Diffusion Model and Fourier Neural Operator,"Y Guo, J Song, X Cao, H Leng",2025,https://ieeexplore.ieee.org/abstract/document/11391728/,B
Three-dimensional high-sampling super-resolution reconstruction of swirling flame based on physically consistent diffusion models,"L Huang, C Zheng, Y Chen, W Xu, F Yang",2024,https://pubs.aip.org/aip/pof/article/36/9/095113/3311569,B
Scientific Data Compression and Super-Resolution Sampling,"M Vu, A Lokhov",2025,https://arxiv.org/abs/2511.13675,B
Multimodal super-resolution for fast image-based simulation of crystal plasticity,"D Mesbah, H Proudhon, L Gélébart",2025,https://www.sciencedirect.com/science/article/pii/S0045782525004827,B
SRflow: Deep learning based super-resolution of 4D-flow MRI data,"S Shit, J Zimmermann, I Ezhov, JC Paetzold",2022,https://www.frontiersin.org/journals/artificial-intelligence/articles/10.3389/frai.2022.928181/full,B
Super-resolution simulation for real-time prediction of urban micrometeorology,"R Onishi, D Sugiyama, K Matsuda",2019,https://www.jstage.jst.go.jp/article/sola/15/0/15_2019-032/_article/-char/ja/,B
Representing Flow Fields with Divergence-Free Kernels for Reconstruction,"X Ni, J Xing, X Li, B Wang, B Chen",2025,https://dl.acm.org/doi/abs/10.1145/3747872,B
Reconstruction of Flow Fields with Physics-Informed Neural Networks Based on Optimal Sensor Placement-Overview,"B Sun, S Cai, Q Du, L Lu, R Wang, S Wang, L Xie",NA,"https://www.aifluids.net/proceedings/B.%20Sun,%20S.%20Cai,%20Q.%20Du,%20L.%20Lu,%20R.%20Wang,%20S.%20Wang,%20L.%20Xie,%20R.%20Xiao,%20X.%20Liu,%20J.%20Zhu,%20Reconstruction%20of%20Fields%20with%20Physics-Informed%20Neural%20Networks%20Based%20on%20Optimal%20Sensor%20Placement.pdf",B
Scaling physics-informed hard constraints with mixture-of-experts,"N Chalapathi, Y Du, A Krishnapriyan",2024,https://arxiv.org/abs/2402.13412,B
Absolute permeability estimation from microtomography rock images through deep learning super-resolution and adversarial fine tuning,"J de Castro Vargas Fernandes, A Duarte Vidal",2024,https://www.nature.com/articles/s41598-024-67367-1,B
THREE-DIMENSIONAL SUPER-RESOLUTION OF PASSIVE-SCALAR AND VELOCITY DISTRIBUTIONS USING NEURAL NETWORKS FOR REAL-TIME …,"Y YASUDA, RYO ONISHI, K MATSUDA",NA,https://pdfs.semanticscholar.org/7345/deebadf8153e6158fa76cb49a6043c9b9ee6.pdf,B
Compliance minimization via physics-informed Gaussian processes: X. Sun et al.,"X Sun, A Yousefpour, S Hosseinmardi",2025,https://link.springer.com/article/10.1007/s00158-025-04179-5,B
Physics-Informed Diffusion Models for Flame Temperature Field Reconstruction via Differentiable Physics Proxies,"Y Li, J Cheng, Y Zhao, P Song",2025,https://ieeexplore.ieee.org/abstract/document/11406700/,B
Dynamic deep learning based super-resolution for the shallow water equations,"M Witte, FR Lapolli, P Freese, S Götschel",2025,https://iopscience.iop.org/article/10.1088/2632-2153/ada19f/meta,B
FB-HyDON: Parameter-efficient physics-informed operator learning of complex PDEs via hypernetwork and finite basis domain decomposition,"M Ramezankhani, RY Parekh, A Deodhar",2024,https://arxiv.org/abs/2409.09207,B
Tropical Cyclone Super Resolution using conditional diffusion denoising probabilistic model from mesoscale simulation to LES,"O Sallam, A Glaws, M Sanchez-Gomez",2025,https://iopscience.iop.org/article/10.1088/2515-7620/ae2a96/meta,B
Urban wind field prediction based on sparse sensors and physics‐informed graph‐assisted auto‐encoder,"H Gao, G Hu, D Zhang, W Jiang, KT Tse",2024,https://onlinelibrary.wiley.com/doi/abs/10.1111/mice.13147,B
Super Resolution Based on Deep Operator Networks,S Yang,2024,https://arxiv.org/abs/2410.20706,B
Applications of physics informed neural operators,"SG Rosofsky, H Al Majed",2023,https://iopscience.iop.org/article/10.1088/2632-2153/acd168/meta,B
Reconstruction of fields based on physics-informed neural networks with sensor placement optimization,"B Sun, S Cai, Q Du, Z Wang, Y Chen, Z Tian",2026,https://link.springer.com/article/10.1007/s10409-025-25195-x,B
Physics-Informed Implicit Neural Representation for Wireless Imaging in RIS-Aided ISAC System,"Y Huang, J Yang, CK Wen, S Jin",2026,https://ieeexplore.ieee.org/abstract/document/11400690/,B
Downscaling Neural Network for Coastal Simulations,"ZS Liu, M Büttner, M Scarborough, E Valseth",2024,https://arxiv.org/abs/2408.16553,B
Super-resolution reconstruction of turbulence for Newtonian and viscoelastic fluids with a physical constraint,"Y Jiang, Y Liang, XF Yuan",2024,https://pubs.aip.org/aip/pof/article/36/10/103114/3316760,B
Turbulence model augmented physics-informed neural networks for mean-flow reconstruction,"Y Patel, V Mons, O Marquet, G Rigas",2024,https://journals.aps.org/prfluids/abstract/10.1103/PhysRevFluids.9.034605,B
A physics-embedded Transformer-CNN architecture for data-driven turbulence prediction and surrogate modeling of high-fidelity fluid dynamics,"S Ghosh, VK Shukla, A Singh, J Chanda",2025,https://www.sciencedirect.com/science/article/pii/S0997754625001530,B
Perspectives on machine learning-augmented Reynolds-averaged and large eddy simulation models of turbulence,K Duraisamy,2021,https://journals.aps.org/prfluids/abstract/10.1103/PhysRevFluids.6.050504,B
Super-Resolution of Elliptic PDE Solutions Using Least Squares Support Vector Regression,"M Babaei, P Rucz, M Kaltenbacher",2025,https://arxiv.org/abs/2512.09967,B
A combined model of diffusion model and enhanced residual network for super-resolution reconstruction of turbulent flows,"J Qi, H Ma",2024,https://www.mdpi.com/2227-7390/12/7/1028,B
A physics-informed deep ray tracing network for regional channel impulse response estimation,"S Wang, S Gao, W Yang, Q Zhang",2025,https://ieeexplore.ieee.org/abstract/document/10930692/,B
Super-resolution GANs of randomly-seeded fields,"A Güemes, CS Vila, S Discetti",2022,https://arxiv.org/abs/2202.11701,B
Super-resolution reconstruction of reservoir saturation map with physical constraints using generative adversarial network,"N Doloi, S Ghosh, J Phirani",2023,https://onepetro.org/SPERCSC/proceedings-abstract/22RCSC/22RCSC/515732,B
Typhoon Forecasting Based on Remote Sensing Satellite Data and Two-Stage Super-Resolution Diffusion (TSRD) Model,"Y Zhang, D Xia, F Yuan, Z Wang",2025,https://iopscience.iop.org/article/10.1088/1742-6596/3055/1/012012/meta,B
Spatial-Temporal Electromagnetic Field Simulation Based on Fourier Neural Operator,"D Zhou, M Fang, J Feng, J Zhao, K Xu",2025,https://ieeexplore.ieee.org/abstract/document/11015679/,B
Darcy–Brinkman–Forchheimer physics-informed neural networks for inverse problems of homogeneous porous media flows,"DTS Nguyen, PS Palar, LR Zuhal, ND Duc",2025,https://pubs.aip.org/aip/pof/article/37/9/093626/3364463,B
Deep Learning-Based Image Restoration and Super-Resolution for Fluorescence Microscopy: Overview and Resources,"D Lohr, L Meyer, LM Woelk, D Kovacevic",2025,https://link.springer.com/protocol/10.1007/978-1-0716-4414-0_3,B
Assimilating experimental data of a mean three-dimensional separated flow using physics-informed neural networks,"B Steinfurth, J Weiss",2024,https://pubs.aip.org/aip/pof/article/36/1/015131/3037468,B
Potential and challenges of generative adversarial networks for super-resolution in 4D Flow MRI,"OW Odeback, AG Balasubramanian",2025,https://arxiv.org/abs/2508.14950,B
Spatiotemporal parallel physics-informed neural networks: A framework to solve inverse problems in fluid mechanics,"S Xu, C Yan, G Zhang, Z Sun, R Huang, S Ju, D Guo",2023,https://pubs.aip.org/aip/pof/article/35/6/065141/2900587,B
Physics-informed neural network to augment experimental data: an application to stratified flows,"L Zhu, X Jiang, A Lefauve, RR Kerswell",2023,https://arxiv.org/abs/2309.14722,B
Scalar2Vec: Translating scalar fields to vector fields via deep learning,"P Gu, J Han, DZ Chen, C Wang",2022,https://par.nsf.gov/biblio/10337493,B
Field predictions of hypersonic cones using physics-informed neural networks,"D Villanueva, B Paez",2022,https://asmedigitalcollection.asme.org/FEDSM/proceedings-abstract/FEDSM2022/1147145,B
Enhanced vascular flow simulations in aortic aneurysm via physics-informed neural networks and deep operator networks,"OL Cruz-González, V Deplano, B Ghattas",2025,https://arxiv.org/abs/2503.17402,B
GeoFAR: Geography-Informed Frequency-Aware Super-Resolution for Climate Data,"C Xu, G Sumbul, L Mi, R Zbinden, D Tuia",NA,https://openreview.net/forum?id=0WHpOekph0,B
Pushing the Boundaries of Resolution: New Methods for Passive Two-Source Super-Resolution,A Sajia,2025,https://search.proquest.com/openview/199081e7f7a838b32a7b45b85c0def73/1?pq-origsite=gscholar&cbl=18750&diss=y,B
Room impulse response reconstruction with physics-informed deep learning,"X Karakonstantis, D Caviedes-Nozal",2024,https://pubs.aip.org/asa/jasa/article/155/2/1048/3261969,B
Enhancing the accuracy of under-resolved numerical simulations of atmospheric flows with super resolution,"A Sheidani, M Girfoglio, A Quaini, G Rozza",2026,https://arxiv.org/abs/2604.09505,B
Full Injector Simulations of ECN Spray C,M Bode,NA,https://ilasseurope.org/ConferencePapers/ILASS_Eur_2022_31.pdf,B
End-to-End Diffusion Models with Physics Priors for Enhanced Spectral Super-Resolution,"X Li, J Liu",2025,https://link.springer.com/chapter/10.1007/978-981-95-3398-5_31,B
"Physics-guided, physics-informed, and physics-encoded neural networks in scientific computing","SA Faroughi, N Pawar, C Fernandes, M Raissi",2022,https://arxiv.org/abs/2211.07377,B
Multi-Agent Adaptive Super-Resolution Sparse Source Localization For Advection-Diffusion Processes,"D Shutin, VSP Ruiz, P Hinsen",2025,https://ieeexplore.ieee.org/abstract/document/11423988/,B
Fourier neural operators as data-driven surrogates for two-and three-dimensional Rayleigh–bénard convection,"T Markmann, M Straat, S Peitz, B Hammer",2026,https://www.sciencedirect.com/science/article/pii/S0925231226005989,B
Intrinsic-metric physics-informed neural networks (IM-PINN) for reaction–diffusion dynamics on complex Riemannian manifolds,"JE Chrisnanto, SR Alia, N Fadillah",2026,https://link.springer.com/article/10.1007/s00366-026-02298-1,B
Physics-informed spatiotemporal neural network for unsteady propeller wake prediction via least squares finite-difference framework,"Z Tong, R Chen",2026,https://pubs.aip.org/aip/pof/article/38/2/025132/3379916,B
Hybrid data-and model-driven three-dimensional ocean sound speed field super-resolution: Diffusion model meets low-rank tensor,"Y Sun, S Li, S Fang, L Cheng, J Li",2025,https://pubs.aip.org/asa/jasa/article/157/5/3756/3347106,B
Three-dimensional super-resolution reconstruction of turbulent spray flow fields,"R Cheng, A Shamooni, T Zirwes",2026,"https://www.dl.begellhouse.com/journals/6a7c7e10642258cc,1a1def212e08ac69,0a4a0aca4c2a222f.html",B
Inverse design method of optical devices for generating target near-fields via physics-informed neural networks,"H Tang, R Li, L Xiao, F Liu, B Wei, F Lu, D Xu",2026,https://opg.optica.org/abstract.cfm?uri=ol-51-5-1120,B
Physics-Informed Active Learning via Functional Simulated Annealing for Neural Operator,"A Ding, S Wang, H Wang, R Xu, Y Deng",2025,https://epubs.siam.org/doi/abs/10.1137/1.9781611978933.14,B
A Dual-Branch Coupled Fourier Neural Operator for High-Resolution Multi-Phase Flow Modeling in Porous Media,"H Al Hashim, O Elyas, J Williams",2025,https://www.mdpi.com/2073-4441/17/23/3351,B
Space-time methods for super-resolution microscopy of dynamic samples,L Waller,NA,https://ieeexplore.ieee.org/abstract/document/11143846/,B
Adaptive aberration-corrected quantitative phase microscopy via physics-informed deep learning,"D Xu, L Cao, H Sun",2025,https://www.spiedigitallibrary.org/journals/advanced-photonics/volume-7/issue-6/066013/Adaptive-aberration-corrected-quantitative-phase-microscopy-via-physics-informed-deep/10.1117/1.AP.7.6.066013.short,B
Polarization Super-Resolution Remote Sensing Imaging Based on Compressed Sensing and Deep Learning,"X Wu, C Wang, C Song, Q Fu, J Liu",2026,https://ieeexplore.ieee.org/abstract/document/11427028/,B
Performance of Fourier-based activation function in physics-informed neural networks for patient-specific cardiovascular flows,"A Aghaee, MO Khan",2024,https://www.sciencedirect.com/science/article/pii/S0169260724000774,B
HLF-SASR: A High–Low Frequency Guided Structure-Aware Super-Resolution Network for Digital Rock Images,"T Gao, C Zhu, Z Niu, M Li, Y Xie, F Wang",2026,https://link.springer.com/article/10.1007/s11004-026-10287-9,B
Gaussian Process Regression of Steering Vectors With Physics-Aware Deep Composite Kernels for Augmented Listening,"D Di Carlo, K Shoichi, NA Arie, F Mathieu",2025,https://arxiv.org/abs/2509.02571,B
Fundiff: Diffusion models over function spaces for physics-informed generative modeling,"S Wang, Z Dou, S Shan, TR Liu, L Lu",2025,https://arxiv.org/abs/2506.07902,B
Meshless super-resolution of scattered data via constrained radial basis functions and K-nearest-neighbors-driven densification,"I Tirelli, MA Mendez, A Ianiro, S Discetti",2026,https://link.aps.org/doi/10.1103/nvlc-1cmn,B
Physics-constrained bayesian neural network for fluid flow reconstruction with sparse and noisy data,"L Sun, JX Wang",2020,https://www.sciencedirect.com/science/article/pii/S2095034920300295,B
