title,authors,year,url,bucket
Downscaling aerosol optical depth by fusing satellite retrieval and model simulation using artificial intelligence technology,"L Sun, X Zhang, Y Fan, Z Wang, X Sun - Atmospheric Research, 2025",2025,https://www.sciencedirect.com/science/article/pii/S0169809525005034,A
TempNet–temporal super-resolution of radar rainfall products with residual CNNs,"MA Sit , B Seo , I Demir",2023,https://iwaponline.com/jh/article-abstract/25/2/552/93888,A
Toward spatio-temporally consistent multi-site fire danger downscaling with explainable deep learning,"Ó Mirones Alonso, J Baño Medina, SF Brands …",2025,https://repositorio.unican.es/xmlui/handle/10902/39828,A
Controlling ensemble variance in diffusion models: An application for reanalyses downscaling,"F Merizzi , D Evangelista , H Loukos",2026,https://link.springer.com/article/10.1007/s00521-025-11709-1,A
Machine-learning-based downscaling of hourly ERA5-land air temperature over mountainous regions,"B Sebbar, S Khabba , O Merlin , V Simonneaux… - Atmosphere, 2023",2023,https://www.mdpi.com/2073-4433/14/4/610,A
Forecasting convective storms trajectory and intensity by neural networks,"N Borghi, G Guariso , M Sangiorgio",2024,https://www.mdpi.com/2571-9394/6/2/18,A
A high performance assimilation of surface soil moisture based on a hybrid framework of machine learning and physical hydrological model,"S Zhu, G Zha, Q Wang, S Ma, H Qin - Journal of Hydrology, 2025",2025,https://www.sciencedirect.com/science/article/pii/S0022169425018530,A
Projections of offshore wind energy and wave climate in Guangdong's nearshore area using CMIP6 simulations,"Y Dong, J Yuan",2023,https://ieeexplore.ieee.org/abstract/document/10839515/,A
Intelligent spatial prediction and interpolation methods,"D Zhu , G Cao",2023,https://www.taylorfrancis.com/chapters/edit/10.1201/9781003308423-7/intelligent-spatial-prediction-interpolation-methods-di-zhu-guofeng-cao,A
Deep Learning Algorithms for Wind Speed Prediction in Complex Terrain Using Meteorological Data,"D Liu, H Wang, J Zhang, J Lv, B He, C Zhao, G Yu - Atmosphere, 2025",2025,https://www.mdpi.com/2073-4433/17/1/28,A
High-resolution wind speed forecast system coupling numerical weather prediction and machine learning for agricultural studies—a case study from South Korea,"JY Shin , B Min, KR Kim - International Journal of Biometeorology, 2022",2022,https://link.springer.com/article/10.1007/s00484-022-02287-1,A
Dsaf: A dual-stage adaptive framework for numerical weather prediction downscaling,"P Liu , W Wang, B Peng, B Wu , L Sun",2023,https://arxiv.org/abs/2312.12476,A
"Enhancing surface soil moisture estimation through integration of artificial neural networks machine learning and fusion of meteorological, Sentinel-1A and Sentinel …","J Ondieki , G Laneve , M Marsella … - Advances in Remote …, 2023",2023,http://content.msforpublish.com/id/eprint/3768/,A
Step-by-step downscaling of land surface temperature considering urban spatial morphological parameters,"X Li, G Zhang, S Zhu, Y Xu",2022,https://www.mdpi.com/2072-4292/14/13/3038,A
A closed-loop circular regression network for 2-m air temperature downscaling over southwestern China,"G Liu, R Hang , R Zhang, C Shi… - IEEE Transactions on …, 2024",2024,https://ieeexplore.ieee.org/abstract/document/10496071/,A
… forecasting of daily mean air temperatures using a coupled global climate model and machine learning algorithm for field -scale agricultural management,"JY Shin , KR Kim, JC Ha - Agricultural and Forest Meteorology, 2020",2020,https://www.sciencedirect.com/science/article/pii/S0168192319304745,A
Deep-learning-based gridded downscaling of surface meteorological variables in complex terrain. Part I: Daily maximum and minimum 2-m temperature,"Y Sha , DJ Gagne II , G West … - Journal of Applied …, 2020",2020,https://journals.ametsoc.org/view/journals/apme/59/12/jamc-d-20-0057.1.xml,A
Advancements in downscaling global climate model temperature data in southeast asia: a machine learning approach,T Amnuaylojaroen,2023,https://www.mdpi.com/2571-9394/6/1/1,A
High-resolution meteorology with climate change impacts from global climate model data using generative machine learning,"G Buster , BN Benton , A Glaws , RN King",2024,https://www.nature.com/articles/s41560-024-01507-9,A
A Refined Prediction Method of Short Wind Velocity Along High-Speed Rail Based on Transformer,"P Guo, R Wang, Z Ma, Y Bao, W Li… - 2023 China Automation …, 2023",2023,https://ieeexplore.ieee.org/abstract/document/10450607/,A
Neural Network Modelling of Temperature and Salinity in the Venice Lagoon,"F Bozzeda , M Sigovini , P Lionello",2025,https://www.mdpi.com/2225-1154/13/9/189,A
A XGBoost-based downscaling-calibration scheme for extreme precipitation events,"H Zhu , H Liu , Q Zhou , A Cui - IEEE Transactions on Geoscience …, 2023",2023,https://ieeexplore.ieee.org/abstract/document/10178045/,A
Physics-guided learning of meteorological dynamics for weather downscaling and forecasting,"Y Luo , S Fang , B Wu , Q Wen , L Sun",2025,https://dl.acm.org/doi/abs/10.1145/3711896.3737081,A
Enhancing Sustainable Disaster Resilience: A Physics-Informed Spatial Attention Network for Wind Gust Forecast Correction at Sparse Stations,"M Li, C Yang, H Huang, X Liu - Sustainability, 2026",2026,https://www.mdpi.com/2071-1050/18/4/2000,A
Deep generative model super-resolves spatially correlated multiregional climate data,"N Oyama , NN Ishizaki , S Koide , H Yoshida",2023,https://www.nature.com/articles/s41598-023-32947-0,A
Urban heat island intensity changes in Guangdong-Hong Kong-Macao Greater Bay Area of China revealed by downscaling MODIS LST with deep learning,"F Deng, Y Yang, E Zhao, N Xu, Z Li, P Zheng… - International Journal of …, 2022",2022,https://www.mdpi.com/1660-4601/19/24/17001,A
Msg-gan-sd: A multi-scale gradients gan for statistical downscaling of 2-meter temperature over the euro-cordex domain,"G Accarino , M Chiarelli , F Immorlano , V Aloisi, A Gatto … - Ai, 2021",2021,https://www.mdpi.com/2673-2688/2/4/36,A
