title,authors,year,url,bucket
Clean implicit 3D structure from noisy 2D STEM images,"H Kniesel, T Ropinski, T Bergner",2022,http://openaccess.thecvf.com/content/CVPR2022/html/Kniesel_Clean_Implicit_3D_Structure_From_Noisy_2D_STEM_Images_CVPR_2022_paper.html,B
Summary of the 2nd conference on Foundation Models and AI Agents for Science,"V Kocevski, K Duraisamy",2025,https://deepblue.lib.umich.edu/bitstreams/34276360-0ff0-4f86-89e6-d67048462fa0/download,B
Visualization at exascale: Making it all work with VTK-m,"K Moreland, TM Athawale, V Bolea",2024,https://journals.sagepub.com/doi/abs/10.1177/10943420241270969,B
GenBrain: A Generative Foundation Model of Multimodal Brain Imaging,"C Yang, J Feng, CF Beckmann, SM Smith, W Gong",2025,https://www.medrxiv.org/content/10.64898/2025.12.19.25342614.abstract,B
ParaView-MCP: An autonomous visualization agent with direct tool use,"S Liu, H Miao, PT Bremer",2025,https://ieeexplore.ieee.org/abstract/document/11298840/,B
Deep learning for predicting wave parameters from wind components in the Adriatic basin,CR Lendering,NA,,B
Embedding physics into deep learning for modeling spatiotemporal systems,P Ren,2022,https://search.proquest.com/openview/425e1bda0b1c23d1f1997bf4c5d2497f/1?pq-origsite=gscholar&cbl=18750&diss=y,B
aPriori: a Python package to process direct numerical simulations,"L Piu, H Pitsch, A Parente",2026,https://arxiv.org/abs/2603.24363,B
M-Gaussian: An Magnetic Gaussian Framework for Efficient Multi-Stack MRI Reconstruction,"K Zheng, X Cai, J Wang, G Fu, Z Li, Y Chen",2026,https://arxiv.org/abs/2603.00145,B
Accelerated Depth Computation for Surface Boxplots with Deep Learning,"M Han, TM Athawale, J Li",2024,https://ieeexplore.ieee.org/abstract/document/10750129/,B
Ultrafast laser filamentation classification and analysis via neural networks,"JA Grant-Jacob, B Mills",2026,https://iopscience.iop.org/article/10.1088/2515-7647/ae42a6/meta,B
"Scientific software development in the AI era: reproducibility, MLOps, and applications in soft matter physics",N Cheimarios,2025,https://www.frontiersin.org/journals/physics/articles/10.3389/fphy.2025.1711356/full,B
Hybrid Quantum-Classical Machine Learning for Canonical Fluid Dynamics and Heat Transfer Problems,A Bazgir,2024,https://search.proquest.com/openview/62b563122c7e7f2c2f579f3d172a6766/1?pq-origsite=gscholar&cbl=18750&diss=y,B
Physics-Informed Neural Compression of High-Dimensional Plasma Data,"G Galletti, G Gutenbrunner, SS Cranganore",2026,https://arxiv.org/abs/2602.04758,B
Neural network methods for radiation detectors and imaging,"S Lin, S Ning, H Zhu, T Zhou, CL Morris",2024,https://www.frontiersin.org/journals/physics/articles/10.3389/fphy.2024.1334298/full,B
DeepCQ: General-Purpose Deep-Surrogate Framework for Lossy Compression Quality Prediction,"KM Mumenin, R Underwood, D Dai, J Wang",2025,https://arxiv.org/abs/2512.21433,B
Deep generative models in echocardiography: a scoping review of trends and future perspectives,"Y Malagila Raphael, P Monkam, S Qi",2026,https://iopscience.iop.org/article/10.1088/1361-6501/ae319b/meta,B
"Artificial intelligence for materials discovery, development, and optimization","B Madika, A Saha, C Kang, B Buyantogtokh, J Agar",2025,https://pubs.acs.org/doi/abs/10.1021/acsnano.5c04200,B
"Seamless mapping of long-term (2010–2020) daily global XCO2 and XCH4 from the Greenhouse Gases Observing Satellite (GOSAT), Orbiting Carbon …","Y Wang, Q Yuan, T Li, Y Yang, S Zhou",2023,https://essd.copernicus.org/articles/15/3597/2023/essd-15-3597-2023.html,B
Dual-Comb Ghost Imaging with Transformer-Based Reconstruction for Optical Fiber Endomicroscopy,"D Dang, MG Suh, M Gao, BJ Park, B Hu, Y Jin",NA,https://openreview.net/forum?id=9nlTapr2sd,B
Distribution-based Summarization for Large Scale Simulation Data Visualization and Analysis,KC Wang,2019,https://search.proquest.com/openview/2e8de91f80763c7cf044c341776d626a/1?pq-origsite=gscholar&cbl=18750&diss=y,B
DAWN-FM: Data-aware and noise-informed flow matching for solving inverse problems,"S Ahamed, E Haber",2024,https://arxiv.org/abs/2412.04766,B
A Framework for Surface Scanning to Additive Repairing Using Point Cloud Data and Surface Reconstruction Algorithms,"RU Ahmed, I Nabi, CS Alam",2024,https://asmedigitalcollection.asme.org/IMECE/proceedings-abstract/IMECE2024/88681/1212173,B
Exploring generative artificial intelligence and data augmentation techniques for spectroscopy analysis,"AR Flanagan, D Dalal, FG Glavin",2025,https://pubs.acs.org/doi/abs/10.1021/acs.chemrev.4c00815,B
Inpainting galactic foreground intensity and polarization maps using convolutional neural networks,"G Puglisi, X Bai",2020,https://iopscience.iop.org/article/10.3847/1538-4357/abc47c/meta,B
Development of a generalizable data-driven turbulence model: Conditioned field inversion and symbolic regression,"C Wu, S Zhang, Y Zhang",2025,https://arc.aiaa.org/doi/abs/10.2514/1.J064416,B
Resolution of Inverse Problems in Astrophysics through Deep Learning,MD Veneri,NA,http://www.fedoa.unina.it/14627/1/DelliVeneri_Michele_XXXV.pdf,B
"Advanced research directions on ai for science, energy, and security: Report on summer 2022 workshops","J Carter, J Feddema, D Kothe, R Neely, J Pruet",2023,https://www.osti.gov/biblio/1986455,B
Research Article Fiber Visualization with LIC Maps Using Multidirectional Anisotropic Glyph Samples,"M Höller, KM Otto, U Klose, S Groeschel, HH Ehricke",NA,https://www.academia.edu/download/39433047/Fiber_Visualization_with_LIC_Maps_Using_20151026-5580-wqt93c.pdf,B
Using AI for Radio (Big) Data,"J Gawlikowski, G Kasieczka, G Segal",2024,https://books.google.com/books?hl=en&lr=&id=_bUvEQAAQBAJ&oi=fnd&pg=PA251&dq=%22scientific+data%22+super-resolution+scalar+field&ots=zftB6jC99z&sig=JXEBNK-40MgkNyGFckHBdHEjDW8,B
Network-based Mathematical Modeling in Cell and Developmental Biology,"S Mertins, M Blinov",2024,https://books.google.com/books?hl=en&lr=&id=yq0bEQAAQBAJ&oi=fnd&pg=PP1&dq=%22scientific+data%22+super-resolution+scalar+field&ots=F5qVutVrXv&sig=50qwjGtiyEVQ2pNl76UGg4xBIKs,B
The analysis of generative adversarial network in sports education based on deep learning,"E Eerdenisuyila, H Li, W Chen",2024,https://www.nature.com/articles/s41598-024-81107-5,B
"Digital rocks portal (digital porous media): connecting data, simulation and community","M Prodanović, M Esteva, J McClure",2023,https://www.e3s-conferences.org/articles/e3sconf/abs/2023/04/e3sconf_sca2022_01010/e3sconf_sca2022_01010.html,B
Generative Modeling for Inverse Problems in Materials Science,M Buzzy,2025,https://search.proquest.com/openview/55f4045d5f34a50e7f1fe009ba90185d/1?pq-origsite=gscholar&cbl=18750&diss=y,B
Universal differential equations for glacier ice flow modelling,"J Bolibar, F Sapienza, F Maussion",2023,https://gmd.copernicus.org/articles/16/6671/2023/,B
Self-Supervised Temporal Reconstruction of Subhourly Climate Records since 1806,"L Wang, Q Li, Z Zhou, B Pan, X Li, L Zhao, S Li, X Peng",2025,https://www.researchsquare.com/article/rs-8341528/latest,B
Downscaling Satellite Gravimetry Observation for Terrestrial Hydrology Using a Conditional Generative Adversarial Network,"F Hassanibesheli, L Jensen, H Dobslaw",2024,https://essopenarchive.org/doi/full/10.22541/essoar.172493940.07693855,B
Enhancing Materials Microstructure Analysis With Physics-Informed Computer Vision,DK Jangid,2024,https://search.proquest.com/openview/c808722c8d43a997b20a4653a4364d9c/1?pq-origsite=gscholar&cbl=18750&diss=y,B
SpecSwin3D: Generating Hyperspectral Imagery from Multispectral Data via Transformer Networks and Curriculum-Based Cascade Training,"T Sui, S Yang, Q Huang",2026,https://ieeexplore.ieee.org/abstract/document/11382013/,B
Dimensionality reduction methods for brain imaging data analysis,"Y Tang, D Chen, X Li",2021,https://dl.acm.org/doi/abs/10.1145/3448302,B
"From 2D to 3D, Deep Learning-based Shape Reconstruction in Magnetic Resonance Imaging: A Review","E McMillian, A Banerjee, A Bueno-Orovio",2025,https://arxiv.org/abs/2510.01296,B
Random weight factorization improves the training of continuous neural representations,"S Wang, H Wang, JH Seidman, P Perdikaris",2022,https://arxiv.org/abs/2210.01274,B
E (3) x so (3)-equivariant networks for spherical deconvolution in diffusion mri,"A Elaldi, G Gerig, N Dey",2024,https://proceedings.mlr.press/v227/elaldi24a.html,B
Modeling net primary productivity of wetland with a satellite-based light use efficiency model,M Zhang,2022,https://www.tandfonline.com/doi/abs/10.1080/10106049.2021.1886343,B
Mathematical Imaging and Surface Processing,"M Ben-Chen, A Chambolle, B Wirth",2025,https://ems.press/journals/owr/articles/14299090,B
A new periocular dataset collected by mobile devices in unconstrained scenarios,"LA Zanlorensi, R Laroca, DR Lucio, LR Santos",2022,https://www.nature.com/articles/s41598-022-22811-y,B
Infrared image quality evaluation: Benchmark database and computational model,"K Gu, H Liu, Y Gao, Y Liu, J Qiao",2025,https://ieeexplore.ieee.org/abstract/document/10919170/,B
Tfg: Unified training-free guidance for diffusion models,"H Ye, H Lin, J Han, M Xu, S Liu",2024,https://proceedings.neurips.cc/paper_files/paper/2024/hash/2818054fc6de6dacdda0f142a3475933-Abstract-Conference.html,B
A Review of Diffusion-based Simulation-Based Inference: Foundations and Applications in Non-Ideal Data Scenarios,"H Rosso, T Mayo",2025,https://arxiv.org/abs/2512.23748,B
Dynamical Implicit Neural Representations,"Y Park, K Kan, T Flynn, Y Huang, S Yoo",2025,https://arxiv.org/abs/2511.21787,B
Scalable Deep Learning for Remote Sensing with High Performance Computing,R Sedona,2023,https://opinvisindi.is/items/4ca73242-17eb-4690-9d98-c35dec4d3431,B
"AI for Scientists: Accelerating Discovery Through Knowledge, Data, and Learning",JJ Sun,2024,https://search.proquest.com/openview/79917608ff902ee1109020f7914812b8/1?pq-origsite=gscholar&cbl=18750&diss=y,B
"The Good, the Bad, & the Ugly: Towards Determining the Credibility of Downscaling Methods & Their Projections","MS Bukovsky, SA McGinnis, RR McCrary",2024,https://essopenarchive.org/doi/full/10.22541/essoar.172748765.53624430,B
Continuous CNN for nonuniform time series,"H Shi, Y Zhang, H Wu, S Chang, K Qian",2021,https://ieeexplore.ieee.org/abstract/document/9414318/,B
Good things come in pairs: paired autoencoders for inverse problems,"M Chung, B Peters, M Solomon",2025,https://arxiv.org/abs/2505.06549,B
Visualization Laboratory at University of Notre Dame,C Wang,2020,https://www.sciencedirect.com/science/article/pii/S2468502X20300310,B
Computational Hyperspectral Microscopy for Bioimaging,N Aggarwal,2025,https://search.proquest.com/openview/1579741e5515c6fc95cbdca0f9256002/1?pq-origsite=gscholar&cbl=18750&diss=y,B
Uncertainty visualization challenges in decision systems with ensemble data & surrogate models,"S Molnar, JD Laurence-Chasen, Y Duan",2024,https://ieeexplore.ieee.org/abstract/document/10750132/,B
A comprehensive survey on multimodal computer vision (CV)-assisted corrosion assessment and corrosion prediction,"X Yao, Y Wu, G Xie, DY Zhao",2025,https://journals.sagepub.com/doi/abs/10.1177/1478422X251387524,B
Nonlinear Transformed Low-Rank Quaternion Tensor Total Variation for Multidimensional Color Image Completion,"L Yang, Y Hu, TX Jiang, Y Wei, G Liu",2026,https://ieeexplore.ieee.org/abstract/document/11421614/,B
Toward Robust Artificial Intelligence for Scientific Applications and Discoveries,F Lin,2024,https://search.proquest.com/openview/c5ee715407ad76ad069cf4cc0f4ec2db/1?pq-origsite=gscholar&cbl=18750&diss=y,B
Nli4volvis: Natural language interaction for volume visualization via llm multi-agents and editable 3d gaussian splatting,"K Ai, K Tang, C Wang",2025,https://ieeexplore.ieee.org/abstract/document/11264350/,B
Learning from structured data with weak supervision,H Wang,2023,https://www.repository.cam.ac.uk/items/18d0d4e9-c999-403f-9d4b-6095e348234d,B
Optimizing YOLOv11 for automated classification of breast cancer in medical images,"T Abd El-Hafeez, M Tarek, A Sayed",2025,https://www.nature.com/articles/s41598-025-24850-7,B
