analysis_family,design_or_contrast_id,effect_or_contrast_label,metric,mean_raw_effect,mean_oriented_effect,median_oriented_effect,iid_ci95_low,iid_ci95_high,block6_ci95_low,block6_ci95_high,block12_ci95_low,block12_ci95_high,block24_ci95_low,block24_ci95_high,positive_rate,interpretation_scope
GRAD_SCAFFOLD_LEVELSET_E2_2x2,levelset,levelset,mt_distance,0.08062588317053658,-0.08062588317053658,-0.10143542289733887,-0.1254149629246621,-0.03476446090000017,-0.14295206641157468,-0.010794077742667425,-0.1533833265659355,0.003593506770474566,-0.16649876928755214,0.018276214741525153,0.35714285714285715,Factorial contrast among the realized trained models in this design on the fixed 168-sample benchmark; not a universal causal claim about the loss term(s) involved.
GRAD_SCAFFOLD_LEVELSET_E2_2x2,e2,e2,mt_distance,-0.4623895315896897,0.4623895315896897,0.44167768955230713,0.3838245391845703,0.5431601299061661,0.36070356560604916,0.5657992660999298,0.3662240944447972,0.561086316264811,0.3715434793560278,0.5491356725494067,0.8392857142857143,Factorial contrast among the realized trained models in this design on the fixed 168-sample benchmark; not a universal causal claim about the loss term(s) involved.
GRAD_SCAFFOLD_LEVELSET_E2_2x2,levelset:e2,levelset:e2,mt_distance,-0.06296611399877639,0.06296611399877639,0.0765918493270874,0.01416876990170706,0.11054373145813029,-0.011433092008034388,0.1290933848136947,-0.02472839554150899,0.1392649588130769,-0.03436395912652924,0.149621071737437,0.6488095238095238,Factorial contrast among the realized trained models in this design on the fixed 168-sample benchmark; not a universal causal claim about the loss term(s) involved.
TARGETED_CONTRAST,add_crit_to_uv,uv->uv_crit,mt_distance,-0.32198264485313777,0.32198264485313777,0.3354055881500244,0.27843450215600785,0.36582236616384417,0.25594667402051746,0.3883808792347,0.24747345241762345,0.39944367742254616,0.23715612377439227,0.4039501181670598,0.875,Matched-pair contrast (single-term) among the realized trained models on the fixed 168-sample benchmark; not a universal causal claim.
TARGETED_CONTRAST,add_crit_to_b,candidate_b->candidate_c,mt_distance,-0.0808950180099124,0.0808950180099124,0.08022713661193848,0.017267033741587688,0.14726006942135944,-0.014366506111054193,0.17391201711836315,-0.02004357257059642,0.18117027034362154,-0.02771626270952679,0.17929490435691103,0.5892857142857143,Matched-pair contrast (single-term) among the realized trained models on the fixed 168-sample benchmark; not a universal causal claim.
TARGETED_CONTRAST,add_crit_to_grad,grad_only->f3_grad_crit,mt_distance,-0.07198603947957356,0.07198603947957356,0.008430242538452148,-0.015120082455021994,0.1626062433634485,-0.07210109333197276,0.23674672430469873,-0.09923552693355651,0.2609956293588593,-0.13327405956529437,0.2870150876187142,0.5178571428571429,Matched-pair contrast (single-term) among the realized trained models on the fixed 168-sample benchmark; not a universal causal claim.
TARGETED_CONTRAST,add_crit_to_b_e2,b_e2->c_e2,mt_distance,-0.014614091033027285,0.014614091033027285,0.02371382713317871,-0.03946275022767839,0.06773720766816813,-0.04523362893433798,0.06706771119719458,-0.04107842913695744,0.0650514558667228,-0.025636449881962363,0.052488142322926284,0.5416666666666666,Matched-pair contrast (single-term) among the realized trained models on the fixed 168-sample benchmark; not a universal causal claim.
TARGETED_CONTRAST,add_e2_to_uv,uv->uv_e2,mt_distance,-0.4178995859055292,0.4178995859055292,0.48825907707214355,0.32320331271205627,0.5089965829537028,0.26633241098551524,0.5525659595926602,0.2640079068286078,0.5681427380868366,0.24900823753504528,0.5801160109894615,0.8095238095238095,Matched-pair contrast (single-term) among the realized trained models on the fixed 168-sample benchmark; not a universal causal claim.
TARGETED_CONTRAST,add_e2_to_b,candidate_b->b_e2,mt_distance,-0.4837565507207598,0.4837565507207598,0.5090527534484863,0.3898592452208201,0.579266349474589,0.36932143043904075,0.6006196017776217,0.3787139855680012,0.5915821819787933,0.40249739587306976,0.578775868600323,0.8095238095238095,Matched-pair contrast (single-term) among the realized trained models on the fixed 168-sample benchmark; not a universal causal claim.
TARGETED_CONTRAST,add_e2_to_c,candidate_c->c_e2,mt_distance,-0.4174756237438747,0.4174756237438747,0.45885539054870605,0.3272451791025343,0.5049636391656739,0.3031058722308704,0.5306684327977044,0.2901010028663136,0.5449418136051722,0.2831812223508245,0.5483586084984597,0.7678571428571429,Matched-pair contrast (single-term) among the realized trained models on the fixed 168-sample benchmark; not a universal causal claim.
TARGETED_CONTRAST,add_e2_to_grad,grad_only->f1_grad_e2,mt_distance,-0.3994234175909133,0.3994234175909133,0.35593199729919434,0.30647635828881037,0.49635731017305734,0.27187214969169526,0.5417474029319627,0.27116331117493764,0.5498092683298247,0.27011009426344007,0.5473233665738787,0.7916666666666666,Matched-pair contrast (single-term) among the realized trained models on the fixed 168-sample benchmark; not a universal causal claim.
TARGETED_CONTRAST,add_e2_to_grad_levelset,grad_levelset->f2_grad_levelset_e2,mt_distance,-0.5253556455884661,0.5253556455884661,0.5300688743591309,0.43403885059413455,0.6177311572290602,0.4129928096419289,0.6349750690516971,0.4139667268310275,0.6350914444242205,0.41405041828041983,0.6348785576366243,0.8571428571428571,Matched-pair contrast (single-term) among the realized trained models on the fixed 168-sample benchmark; not a universal causal claim.
TARGETED_CONTRAST,e2_vs_crit_uv,uv_crit->uv_e2,mt_distance,-0.09591694105239142,0.09591694105239142,0.18209099769592285,0.020083876805646078,0.17138491868972777,-0.024381485013734727,0.19896153381892612,-0.029020604349318004,0.20647830487716765,-0.025940991583324614,0.20793094429231823,0.6309523809523809,Matched-pair contrast (composite/substitution) among the realized trained models on the fixed 168-sample benchmark; not a universal causal claim.
TARGETED_CONTRAST,e2_vs_crit_b,candidate_c->b_e2,mt_distance,-0.4028615327108474,0.4028615327108474,0.41051483154296875,0.32411680051258634,0.4793642215785526,0.29841461735112323,0.5046524266401926,0.28875912392423264,0.5116901003888675,0.2845214657840275,0.5198754609340713,0.8392857142857143,Matched-pair contrast (composite/substitution) among the realized trained models on the fixed 168-sample benchmark; not a universal causal claim.
TARGETED_CONTRAST,e2_vs_crit_grad,f3_grad_crit->f1_grad_e2,mt_distance,-0.32743737811133977,0.32743737811133977,0.39061403274536133,0.2431516428078924,0.40791552669945214,0.21142332206169764,0.44042323174930753,0.20724796723751793,0.45005069041535967,0.19557263879548936,0.4699737398397354,0.7619047619047619,Matched-pair contrast (composite/substitution) among the realized trained models on the fixed 168-sample benchmark; not a universal causal claim.
TARGETED_CONTRAST,remove_speed_from_b_e2,b_e2->f2_grad_levelset_e2,mt_distance,-0.0031953567550295874,0.0031953567550295874,0.025600671768188477,-0.05734532376130422,0.059290628135204276,-0.05355842482476007,0.056773019759427924,-0.048282636134397414,0.05213853525263922,-0.03273726134073166,0.04249160105273835,0.5476190476190477,Matched-pair contrast (composite/substitution) among the realized trained models on the fixed 168-sample benchmark; not a universal causal claim.
TARGETED_CONTRAST,remove_speed_levelset_from_b_e2,b_e2->f1_grad_e2,mt_distance,-0.020855125926789782,0.020855125926789782,0.04148244857788086,-0.0392790770246869,0.08026869190590721,-0.04811210823910577,0.08454415656271434,-0.04579049668141774,0.08206953959805623,-0.029646948760464076,0.07163726879017693,0.5833333333333334,Matched-pair contrast (composite/substitution) among the realized trained models on the fixed 168-sample benchmark; not a universal causal claim.
TARGETED_CONTRAST,remove_speed_levelset_from_c,candidate_c->f3_grad_crit,mt_distance,-0.09627928052629743,0.09627928052629743,0.05625319480895996,0.04187501413481576,0.15087288270394006,0.035996391588733315,0.15832556102957043,0.0348633674638612,0.15937060507990064,0.0373265952581451,0.1573531232419468,0.5833333333333334,Matched-pair contrast (composite/substitution) among the realized trained models on the fixed 168-sample benchmark; not a universal causal claim.
B_FACTORIAL_2x3,speed,speed,pd_distance,-0.016796612915358573,0.016796612915358573,-0.0059894000031857075,-0.02277126247709224,0.058280681870697806,-0.06617055497225313,0.108827390846111,-0.08083551993301959,0.1210862119957381,-0.09685481306637353,0.13128265326169736,0.47023809523809523,Factorial contrast among the realized trained models in this design on the fixed 168-sample benchmark; not a universal causal claim about the loss term(s) involved.
B_FACTORIAL_2x3,grad,grad,pd_distance,-6.748087391279217,6.748087391279217,6.860721099148171,6.475833810970363,7.014910480069503,6.143080889760807,7.333279480539352,5.989991108599527,7.493583038359737,5.912205272298672,7.61013435507721,1.0,Factorial contrast among the realized trained models in this design on the fixed 168-sample benchmark; not a universal causal claim about the loss term(s) involved.
B_FACTORIAL_2x3,levelset,levelset,pd_distance,-0.18393268188538636,0.18393268188538636,0.05747277618039348,0.12970683598542576,0.241881213427626,0.06611247718617844,0.32170858383270945,0.036454638317323866,0.35900035888903237,0.011980582441910297,0.38081323751836194,0.6488095238095238,Factorial contrast among the realized trained models in this design on the fixed 168-sample benchmark; not a universal causal claim about the loss term(s) involved.
B_FACTORIAL_2x3,speed:grad,speed:grad,pd_distance,0.07961389776901016,-0.07961389776901016,-0.10823684724057792,-0.11990965366706725,-0.03656888351189883,-0.16314949469912277,0.015586166894315547,-0.17990021601916625,0.029621261564918767,-0.1935270577825629,0.04082221244094893,0.2976190476190476,Factorial contrast among the realized trained models in this design on the fixed 168-sample benchmark; not a universal causal claim about the loss term(s) involved.
B_FACTORIAL_2x3,speed:levelset,speed:levelset,pd_distance,-0.018872773139299075,0.018872773139299075,0.044659922232559435,-0.02240770172240003,0.0578966748616791,-0.07061890935625445,0.10020417353252144,-0.08536685003289163,0.11365932926848467,-0.08213927717037345,0.11132775307234341,0.6190476190476191,Factorial contrast among the realized trained models in this design on the fixed 168-sample benchmark; not a universal causal claim about the loss term(s) involved.
B_FACTORIAL_2x3,grad:levelset,grad:levelset,pd_distance,-0.10451383844924902,0.10451383844924902,-0.0014610353000965581,0.05340436192236752,0.15971097197962061,-0.006061586981645947,0.2338496807634787,-0.03259309494433647,0.2677928774586748,-0.05240563222915193,0.285973137739638,0.49404761904761907,Factorial contrast among the realized trained models in this design on the fixed 168-sample benchmark; not a universal causal claim about the loss term(s) involved.
B_FACTORIAL_2x3,speed:grad:levelset,speed:grad:levelset,pd_distance,0.043694247276571625,-0.043694247276571625,-0.018846939085313652,-0.08630671569292395,-0.0036506864400235738,-0.13621201064845806,0.03955746773087971,-0.15011176106603655,0.05076008374843627,-0.15129378420596118,0.05073680694770754,0.4523809523809524,Factorial contrast among the realized trained models in this design on the fixed 168-sample benchmark; not a universal causal claim about the loss term(s) involved.
B_SCAFFOLD_CRIT_E2_2x2,crit,crit,pd_distance,0.03420366188684104,-0.03420366188684104,-0.14256323461202758,-0.10219023679985173,0.035055709966111535,-0.16644887992242596,0.11582144144994476,-0.18791374987297327,0.13998827615490742,-0.19891385183704513,0.14093669315910662,0.35714285714285715,Factorial contrast among the realized trained models in this design on the fixed 168-sample benchmark; not a universal causal claim about the loss term(s) involved.
B_SCAFFOLD_CRIT_E2_2x2,e2,e2,pd_distance,1.5273979944658118,-1.5273979944658118,-1.5967491494601402,-1.6797153037592807,-1.3707007911444944,-1.8513900808024861,-1.2022711659106842,-1.915127318016693,-1.1405160311853209,-2.0004313030515926,-1.089208787672605,0.08333333333333333,Factorial contrast among the realized trained models in this design on the fixed 168-sample benchmark; not a universal causal claim about the loss term(s) involved.
B_SCAFFOLD_CRIT_E2_2x2,crit:e2,crit:e2,pd_distance,0.24681398740078456,-0.24681398740078456,-0.20711949970111565,-0.3170172963780921,-0.1764164740710636,-0.3952615545045573,-0.10742694580067702,-0.41025044205438027,-0.09127645524596792,-0.38858345814314454,-0.08964440414562337,0.3333333333333333,Factorial contrast among the realized trained models in this design on the fixed 168-sample benchmark; not a universal causal claim about the loss term(s) involved.
GRAD_SCAFFOLD_LEVELSET_E2_2x2,levelset,levelset,pd_distance,-0.2017046628823715,0.2017046628823715,0.05136685885756975,0.11798813334895773,0.2918441172268329,0.023869496135186543,0.40952057258817953,-0.011670436089211863,0.4540348728668341,-0.025242877430913992,0.46903573692517975,0.5654761904761905,Factorial contrast among the realized trained models in this design on the fixed 168-sample benchmark; not a universal causal claim about the loss term(s) involved.
GRAD_SCAFFOLD_LEVELSET_E2_2x2,e2,e2,pd_distance,1.0171857125607358,-1.0171857125607358,-1.4114020411834955,-1.2946861287335827,-0.734504352507074,-1.6084620025743381,-0.3909004704714375,-1.7223707926892924,-0.2532671278103647,-1.856393917374506,-0.1594336858996618,0.25,Factorial contrast among the realized trained models in this design on the fixed 168-sample benchmark; not a universal causal claim about the loss term(s) involved.
GRAD_SCAFFOLD_LEVELSET_E2_2x2,levelset:e2,levelset:e2,pd_distance,0.11156333158953649,-0.11156333158953649,0.05776873986249065,-0.20287590196876557,-0.026383594686648925,-0.3251620821188489,0.06725350170058364,-0.3773569869156287,0.10522225616358395,-0.3999129595284584,0.12266341543473253,0.5595238095238095,Factorial contrast among the realized trained models in this design on the fixed 168-sample benchmark; not a universal causal claim about the loss term(s) involved.
TARGETED_CONTRAST,add_crit_to_uv,uv->uv_crit,pd_distance,-0.4977867075132707,0.4977867075132707,0.5029354052425177,0.4701882149735429,0.5252273572143896,0.4402506021082702,0.5521044142921131,0.42828039573623977,0.5625508006626001,0.4252963572955257,0.5612981011079448,0.9940476190476191,Matched-pair contrast (single-term) among the realized trained models on the fixed 168-sample benchmark; not a universal causal claim.
TARGETED_CONTRAST,add_crit_to_b,candidate_b->candidate_c,pd_distance,-0.2126103255139435,0.2126103255139435,-0.011553064668833102,0.07781232158306549,0.34938449017542356,-0.05624544937558747,0.5074138564259035,-0.09069500539293789,0.544295401220435,-0.10083976013855003,0.5246292472376721,0.49404761904761907,Matched-pair contrast (single-term) among the realized trained models on the fixed 168-sample benchmark; not a universal causal claim.
TARGETED_CONTRAST,add_crit_to_grad,grad_only->f3_grad_crit,pd_distance,-0.9147424593087604,0.9147424593087604,0.4214635204186905,0.6341675686184091,1.2058368785234785,0.3127080059815644,1.605301240231999,0.1744235588044164,1.7588618406591283,0.06179534686728764,1.876237677098343,0.6011904761904762,Matched-pair contrast (single-term) among the realized trained models on the fixed 168-sample benchmark; not a universal causal claim.
TARGETED_CONTRAST,add_crit_to_b_e2,b_e2->c_e2,pd_distance,0.2810176492876255,-0.2810176492876255,-0.28624784696907923,-0.30538596274209956,-0.2556006789079417,-0.3296116625877515,-0.23093431624127023,-0.3410539207292099,-0.2206030593950687,-0.35603055670600364,-0.20954011125105,0.05952380952380952,Matched-pair contrast (single-term) among the realized trained models on the fixed 168-sample benchmark; not a universal causal claim.
TARGETED_CONTRAST,add_e2_to_uv,uv->uv_e2,pd_distance,-4.540046289667019,4.540046289667019,4.598736384356661,4.382093755752777,4.696319138574378,4.208868092180292,4.860089742263721,4.172239014993704,4.904029347344152,4.216261117662098,4.862194324377057,1.0,Matched-pair contrast (single-term) among the realized trained models on the fixed 168-sample benchmark; not a universal causal claim.
TARGETED_CONTRAST,add_e2_to_b,candidate_b->b_e2,pd_distance,1.2805840070650272,-1.2805840070650272,-1.4862492650915549,-1.4762362877107045,-1.077614796656737,-1.680445252887655,-0.8622087208313364,-1.7406831807452332,-0.8009976874175535,-1.774820508808398,-0.7678443207769783,0.20238095238095238,Matched-pair contrast (single-term) among the realized trained models on the fixed 168-sample benchmark; not a universal causal claim.
TARGETED_CONTRAST,add_e2_to_c,candidate_c->c_e2,pd_distance,1.774211981866596,-1.774211981866596,-1.7168248032040605,-1.9066920260925375,-1.6372426673496752,-2.065273627281874,-1.488470375514433,-2.146593185546166,-1.4320434735542653,-2.2590847985082205,-1.3530089925412863,0.017857142857142856,Matched-pair contrast (single-term) among the realized trained models on the fixed 168-sample benchmark; not a universal causal claim.
TARGETED_CONTRAST,add_e2_to_grad,grad_only->f1_grad_e2,pd_distance,0.9056223809711991,-0.9056223809711991,-1.3737113750927854,-1.2407797777439074,-0.5563333318693033,-1.6198658922821731,-0.11064972104363621,-1.7787967097223898,0.054856546554512546,-1.9473238757664677,0.17212284696306868,0.27380952380952384,Matched-pair contrast (single-term) among the realized trained models on the fixed 168-sample benchmark; not a universal causal claim.
TARGETED_CONTRAST,add_e2_to_grad_levelset,grad_levelset->f2_grad_levelset_e2,pd_distance,1.1287490441502723,-1.1287490441502723,-1.3092074912077383,-1.3597758665806579,-0.8907414285374587,-1.6175716599589427,-0.6272865356777261,-1.7177505224785503,-0.530922961991174,-1.787770189750952,-0.45804472140597213,0.2619047619047619,Matched-pair contrast (single-term) among the realized trained models on the fixed 168-sample benchmark; not a universal causal claim.
TARGETED_CONTRAST,e2_vs_crit_uv,uv_crit->uv_e2,pd_distance,-4.042259582153749,4.042259582153749,4.046540032656834,3.9026803352140575,4.180224237998544,3.756792590419392,4.3207857498658075,3.7309606000791735,4.35407326645861,3.7775202600190574,4.313992044701554,1.0,Matched-pair contrast (composite/substitution) among the realized trained models on the fixed 168-sample benchmark; not a universal causal claim.
TARGETED_CONTRAST,e2_vs_crit_b,candidate_c->b_e2,pd_distance,1.4931943325789705,-1.4931943325789705,-1.4499216537112352,-1.6149274387621215,-1.3666568865833892,-1.7528835815838806,-1.2379770600678435,-1.821778519603425,-1.1946365227883955,-1.906805966402952,-1.1321245700712959,0.03571428571428571,Matched-pair contrast (composite/substitution) among the realized trained models on the fixed 168-sample benchmark; not a universal causal claim.
TARGETED_CONTRAST,e2_vs_crit_grad,f3_grad_crit->f1_grad_e2,pd_distance,1.8203648402799597,-1.8203648402799597,-1.816640830833121,-1.951711430886968,-1.6888175680081798,-2.0840697656512646,-1.55444353529195,-2.140501180728234,-1.5007702535550513,-2.182438257110869,-1.467463665942824,0.017857142857142856,Matched-pair contrast (composite/substitution) among the realized trained models on the fixed 168-sample benchmark; not a universal causal claim.
TARGETED_CONTRAST,remove_speed_from_b_e2,b_e2->f2_grad_levelset_e2,pd_distance,-0.239473721905679,0.239473721905679,0.23048499167480507,0.2097700982795579,0.26853184111479933,0.19015495342358307,0.2882436834105155,0.1824639281950029,0.29625271148193216,0.18020132573092706,0.2999004656579752,0.9226190476190477,Matched-pair contrast (composite/substitution) among the realized trained models on the fixed 168-sample benchmark; not a universal causal claim.
TARGETED_CONTRAST,remove_speed_levelset_from_b_e2,b_e2->f1_grad_e2,pd_distance,-0.14933239061284395,0.14933239061284395,0.13282194581528728,0.11054395219330569,0.18840964039490712,0.07375074261545873,0.22645184258002946,0.05290763423703723,0.2487996724410996,0.040533324781443426,0.2647205523135609,0.6904761904761905,Matched-pair contrast (composite/substitution) among the realized trained models on the fixed 168-sample benchmark; not a universal causal claim.
TARGETED_CONTRAST,remove_speed_levelset_from_c,candidate_c->f3_grad_crit,pd_distance,-0.476502898313833,0.476502898313833,0.4033836371575248,0.4076569844585601,0.549192648898792,0.33134660681896283,0.6394374341607076,0.2982410104801306,0.6716902063649581,0.27708422923506104,0.7042038095274428,0.9166666666666666,Matched-pair contrast (composite/substitution) among the realized trained models on the fixed 168-sample benchmark; not a universal causal claim.
